Trace,LRU IPC,LLC Total MPKI,LLC Load MPKI,LLC Latency,L2C Total MPKI,L2C Load MPKI,L2C Latency,L1D Total MPKI,L1D Load MPKI,L1D Latency,L1I Total MPKI,L1I Load MPKI,L1I Latency,RQ Misses,WQ Full cycles
crypto49.txt,2.091000,1.749500,0.802500,587.400000,2.237960,1.081050,480.000000,4.552910,1.707370,223.500000,0.837710,0.837710,70.150000,101710.000000,91137.000000
crypto52.txt,1.603000,1.347580,0.872240,180.900000,3.143980,2.231300,97.950000,11.526360,7.475130,19.590000,4.324010,4.324010,26.700000,81570.000000,28161.000000
crypto68.txt,2.285000,1.155800,0.528030,595.900000,1.481170,0.715730,485.800000,3.026030,1.145260,225.500000,0.576270,0.576270,68.070000,67061.000000,60305.000000
crypto7.txt,2.673000,0.728550,0.385160,363.300000,1.277270,0.759740,227.800000,9.927730,8.883630,26.410000,0.166380,0.166380,60.930000,44426.000000,30437.000000
crypto89.txt,1.860000,2.323120,1.068890,587.300000,2.970480,1.425500,480.100000,6.093990,2.301440,221.800000,1.102720,1.102720,69.720000,135114.000000,120274.000000
crypto93.txt,1.605000,0.051850,0.030770,153.900000,1.610380,0.878330,25.170000,2.598550,1.141760,16.970000,0.883730,0.883730,21.250000,3850.000000,1995.000000
crypto95.txt,2.250000,0.354810,0.301470,126.200000,0.667520,0.578020,87.550000,2.284010,1.716760,20.200000,3.388020,3.388020,12.830000,20101.000000,7580.000000
srv10.txt,0.530300,22.778180,7.649560,632.400000,31.924880,13.877330,471.900000,116.086940,35.509650,126.700000,67.869410,67.869410,7.570000,1427073.000000,1443423.000000
srv108.txt,0.790100,0.442560,0.345430,183.800000,3.813360,3.255270,41.280000,17.249250,13.036200,14.450000,84.481110,84.481110,7.187000,36863.000000,18782.000000
srv115.txt,0.584900,0.464580,0.176160,282.800000,9.577650,8.054870,33.530000,32.625080,16.696330,12.110000,66.014930,66.014930,9.656000,22566.000000,19693.000000
srv116.txt,0.638900,0.607330,0.219170,281.200000,8.983990,7.452090,38.800000,31.764320,16.593000,13.630000,60.501030,60.501030,9.504000,31711.000000,31018.000000
srv138.txt,0.618300,0.080100,0.079500,196.000000,5.059160,4.229140,22.490000,36.240220,19.581410,7.242000,77.517440,77.517440,8.461000,4350.000000,0.000000
srv148.txt,0.633300,0.189950,0.150790,189.800000,7.633930,6.698990,24.600000,41.488560,24.595480,8.809000,72.492660,72.492660,8.885000,10453.000000,1858.000000
srv154.txt,1.144000,0.000160,0.000150,168.400000,0.000160,0.000150,189.400000,1.956750,1.457120,5.034000,111.157650,111.157650,6.322000,15.000000,0.000000
srv158.txt,0.592700,0.884680,0.637910,183.300000,7.349470,6.179970,41.990000,38.665090,21.649100,11.790000,73.959790,73.959790,8.703000,53764.000000,6851.000000
srv169.txt,0.591900,0.897740,0.654270,183.400000,7.794430,6.496190,40.910000,39.463330,22.069070,11.830000,73.404370,73.404370,8.779000,56217.000000,7074.000000
srv171.txt,0.823300,2.094380,1.501620,164.500000,16.710430,14.173550,40.710000,20.984720,14.816510,27.390000,33.432620,33.432620,13.770000,161032.000000,87883.000000
srv177.txt,0.797200,0.377940,0.275010,179.000000,3.774750,3.210150,37.860000,17.353210,13.070660,13.700000,84.466930,84.466930,7.158000,30868.000000,16706.000000
srv184.txt,0.620700,0.076400,0.075840,196.300000,4.930130,4.202250,22.680000,35.964980,19.417900,7.261000,77.213850,77.213850,8.436000,4194.000000,1.000000
srv185.txt,0.622200,0.222640,0.165480,192.000000,7.498550,6.803020,25.660000,42.051800,24.962390,8.915000,72.216240,72.216240,8.942000,11728.000000,2651.000000
srv186.txt,0.595400,0.805900,0.614390,175.700000,9.257360,7.933430,35.110000,42.920920,25.273360,11.320000,71.966520,71.966520,9.139000,51661.000000,5791.000000
srv192.txt,0.588800,0.449630,0.179490,260.200000,8.241580,6.918340,33.980000,32.645110,16.791950,11.300000,66.255270,66.255270,9.432000,21958.000000,18235.000000
srv196.txt,0.590300,0.780240,0.577970,172.700000,8.916280,7.863030,34.990000,39.791730,22.592530,11.000000,72.424140,72.424140,9.220000,51030.000000,5860.000000
srv2.txt,1.353000,0.492010,0.244410,300.000000,0.607970,0.287420,263.600000,1.292350,0.356470,116.400000,108.553840,108.553840,5.973000,19064.000000,10682.000000
srv208.txt,0.600500,0.759030,0.558350,171.400000,7.329320,6.235760,37.690000,40.609980,23.321680,10.990000,73.045900,73.045900,8.666000,48212.000000,5342.000000
srv212.txt,0.587600,0.467750,0.174800,272.300000,8.993300,7.396710,33.940000,32.518340,16.624360,11.970000,65.719660,65.719660,9.505000,23114.000000,19244.000000
srv22.txt,0.623100,0.075420,0.075040,198.000000,3.313730,3.019760,24.370000,36.131980,19.572330,6.923000,77.451090,77.451090,8.213000,4066.000000,1.000000
srv221.txt,0.643100,0.676600,0.263310,315.100000,7.711320,6.386630,47.580000,31.767840,16.634040,14.550000,60.626810,60.626810,9.281000,36375.000000,35695.000000
srv222.txt,0.709400,1.948720,1.291660,158.300000,21.911260,18.776840,34.140000,21.819000,14.886000,27.330000,33.829740,33.829740,15.880000,163060.000000,87149.000000
srv234.txt,0.676600,3.048150,2.661710,250.700000,3.810890,3.214660,221.200000,17.730030,13.183230,49.670000,85.405970,85.405970,7.480000,245516.000000,110680.000000
srv24.txt,0.604700,0.589480,0.437520,165.700000,8.562670,6.911040,31.260000,41.113310,23.791900,10.600000,72.481620,72.481620,8.753000,38058.000000,4193.000000
srv245.txt,0.639000,0.585400,0.224560,291.900000,8.851000,7.452970,39.160000,31.895460,16.829590,13.460000,60.881690,60.881690,9.540000,31334.000000,30621.000000
srv246.txt,0.624600,0.080410,0.079760,197.500000,4.277550,3.665100,23.240000,36.114350,19.566860,7.184000,76.965590,76.965590,8.319000,4470.000000,0.000000
srv259.txt,0.712000,1.854670,1.238650,162.900000,22.283400,19.050930,33.620000,21.683320,14.691600,27.550000,33.401670,33.401670,16.030000,153916.000000,88760.000000
srv263.txt,0.620200,0.174950,0.132530,175.600000,9.378560,7.993060,23.060000,42.566100,25.688940,9.253000,71.805040,71.805040,9.220000,9039.000000,1010.000000
srv267.txt,0.776700,0.547510,0.410940,179.400000,3.687420,3.088990,46.650000,17.799360,13.230750,15.050000,84.448140,84.448140,7.153000,47138.000000,23197.000000
srv280.txt,0.643800,0.664260,0.248160,278.200000,8.699990,7.314740,41.130000,31.066030,16.106000,14.020000,59.893600,59.893600,9.551000,35112.000000,33700.000000
srv30.txt,0.608700,0.089050,0.088000,196.000000,6.906930,6.103530,21.980000,36.310630,19.629730,7.468000,77.457960,77.457960,8.874000,4881.000000,4.000000
srv315.txt,1.004000,0.454130,0.304250,169.500000,3.678980,2.983200,40.990000,12.611420,9.504350,17.840000,108.042300,108.042300,6.672000,31598.000000,9783.000000
srv336.txt,1.004000,0.483560,0.319770,175.300000,3.105670,2.477000,47.400000,12.593100,9.478590,17.500000,108.022950,108.022950,6.684000,34663.000000,10287.000000
srv351.txt,0.640800,0.619450,0.237950,280.500000,8.532140,7.035150,40.180000,31.902810,16.732650,13.520000,60.805360,60.805360,9.418000,32272.000000,30948.000000
srv352.txt,2.602000,0.911670,0.457680,394.200000,1.189640,0.590830,322.900000,2.311310,0.740840,157.300000,0.412940,0.412940,67.980000,41999.000000,29701.000000
srv383.txt,0.588100,0.430200,0.165340,253.000000,8.795940,7.369270,32.260000,32.555360,16.712650,11.250000,66.114470,66.114470,9.538000,20690.000000,16802.000000
srv387.txt,0.642800,0.650690,0.263760,290.900000,8.624420,7.164920,41.810000,31.233690,16.260420,14.130000,59.803060,59.803060,9.517000,35167.000000,33608.000000
srv390.txt,0.856000,1.808120,1.293800,162.700000,16.045250,13.733620,38.410000,21.130310,15.165240,25.250000,35.019590,35.019590,12.650000,139176.000000,87030.000000
srv403.txt,0.812900,2.032100,1.445230,159.400000,17.008950,14.527660,39.140000,21.030190,14.918220,26.570000,34.728370,34.728370,13.580000,156442.000000,87751.000000
srv409.txt,0.624400,0.208870,0.158910,198.300000,7.548060,6.681270,25.180000,42.437320,25.262340,8.756000,72.310360,72.310360,9.008000,10868.000000,2417.000000
srv411.txt,0.618000,0.077750,0.077110,196.000000,5.317340,4.702450,22.510000,35.956230,19.461160,7.158000,77.012720,77.012720,8.620000,4256.000000,0.000000
srv413.txt,0.886100,1.734290,1.224070,167.500000,14.738750,12.617060,39.790000,34.158460,28.531740,19.550000,31.116190,31.116190,12.900000,133053.000000,79885.000000
srv42.txt,0.612000,0.086050,0.084960,193.900000,6.638540,5.380120,21.900000,36.289780,19.539340,7.671000,77.369100,77.369100,8.680000,4652.000000,2.000000
srv421.txt,0.585500,0.314610,0.133480,222.200000,10.537350,8.693580,26.190000,33.644510,17.604950,10.350000,66.040400,66.040400,9.848000,15618.000000,10729.000000
srv422.txt,0.798900,0.268730,0.193150,202.600000,3.888110,3.331210,33.910000,17.241650,13.052890,13.170000,84.504510,84.504510,7.165000,22113.000000,12319.000000
srv443.txt,0.589700,0.854110,0.615230,182.100000,10.157180,9.104700,35.290000,41.766000,24.318010,11.870000,72.183750,72.183750,9.350000,55198.000000,8016.000000
srv444.txt,1.005000,0.417530,0.285080,161.200000,3.448840,2.838940,39.600000,12.587640,9.589470,16.820000,108.158320,108.158320,6.664000,30336.000000,8036.000000
srv462.txt,0.639400,0.627220,0.248870,304.700000,8.513610,6.995000,42.240000,31.892860,16.699250,14.160000,60.730520,60.730520,9.363000,33307.000000,32339.000000
srv474.txt,0.641400,0.616910,0.226520,287.200000,8.658330,7.099190,40.320000,31.773410,16.576080,13.670000,60.550550,60.550550,9.468000,31908.000000,30787.000000
srv476.txt,0.616600,0.082110,0.080930,194.900000,5.366430,4.608860,22.620000,36.203310,19.558750,7.423000,77.422040,77.422040,8.488000,4395.000000,0.000000
srv49.txt,0.618600,0.077480,0.077090,201.000000,5.042830,4.273190,22.540000,36.252070,19.628080,7.381000,77.532840,77.532840,8.402000,4227.000000,0.000000
srv492.txt,0.613500,0.076910,0.076010,196.800000,6.470480,5.180150,21.530000,36.317890,19.618460,7.566000,77.408090,77.408090,8.664000,4257.000000,1.000000
srv499.txt,0.836900,1.985200,1.427120,158.200000,16.344770,13.900350,39.320000,21.254800,15.100550,25.770000,34.097480,34.097480,13.310000,153227.000000,87543.000000
srv504.txt,0.711600,2.019560,1.343110,168.900000,21.348100,18.260450,36.060000,21.774980,14.885990,28.650000,33.883170,33.883170,15.660000,167078.000000,89237.000000
srv519.txt,0.632000,0.776660,0.269590,387.500000,9.369970,7.656560,52.000000,32.693900,17.355310,17.580000,60.648690,60.648690,9.589000,42624.000000,45050.000000
srv522.txt,0.589900,0.470400,0.177360,279.400000,9.304600,7.694480,33.900000,32.610510,16.667000,11.970000,66.277930,66.277930,9.577000,22861.000000,19960.000000
srv523.txt,0.622700,0.039970,0.039630,193.500000,5.102320,4.432490,21.290000,36.069510,19.558060,7.018000,76.969650,76.969650,8.489000,2186.000000,0.000000
srv537.txt,0.700400,2.044030,1.344110,164.600000,21.986680,18.761330,35.380000,22.413090,15.336970,28.280000,33.702430,33.702430,15.840000,168513.000000,87843.000000
srv54.txt,0.589300,0.847270,0.620220,178.100000,10.412910,9.016020,34.450000,42.360310,24.811950,11.860000,71.898100,71.898100,9.371000,55170.000000,8073.000000
srv541.txt,0.599300,0.837270,0.625810,175.500000,8.543350,7.404960,37.180000,43.050400,25.559300,11.470000,71.804130,71.804130,8.996000,53555.000000,6765.000000
srv558.txt,0.591000,0.859280,0.620260,179.100000,7.634420,6.514970,40.030000,39.017660,21.849990,11.350000,73.327680,73.327680,8.897000,54578.000000,7624.000000
srv559.txt,0.582300,0.462970,0.182980,260.000000,10.239380,8.470980,31.390000,32.666330,16.713830,11.770000,65.973930,65.973930,9.814000,22770.000000,18779.000000
srv565.txt,0.639100,0.611720,0.228840,303.600000,9.011570,7.438840,40.420000,31.639970,16.629250,14.140000,60.647130,60.647130,9.493000,32526.000000,32620.000000
srv568.txt,0.638800,0.621350,0.238180,282.500000,9.859700,8.098190,37.620000,32.576440,17.142190,13.770000,61.696270,61.696270,9.578000,32591.000000,31247.000000
srv569.txt,0.622500,0.216690,0.161760,178.400000,8.085960,7.121200,24.500000,42.174160,24.932420,9.041000,71.985530,71.985530,8.989000,10687.000000,1619.000000
srv582.txt,0.725000,1.808020,1.195530,158.300000,21.353150,18.080130,33.480000,22.425300,15.106290,25.890000,33.130390,33.130390,15.530000,150161.000000,85683.000000
srv593.txt,2.061000,0.567460,0.303610,565.800000,0.752280,0.405260,447.600000,1.510720,0.523250,210.700000,21.614180,21.614180,6.533000,33634.000000,30291.000000
srv595.txt,0.590300,0.453590,0.187650,291.400000,9.244430,7.670260,34.110000,32.612600,16.833630,12.040000,65.473040,65.473040,9.623000,22982.000000,19896.000000
srv596.txt,0.839700,1.887850,1.345070,168.900000,16.733140,14.304130,39.130000,21.388620,15.278860,26.490000,34.779400,34.779400,12.940000,145551.000000,88938.000000
srv601.txt,0.634000,0.643090,0.239930,324.400000,9.103660,7.577010,42.710000,31.976070,16.808970,14.620000,60.723930,60.723930,9.584000,34127.000000,34419.000000
srv604.txt,0.641100,0.614700,0.228910,278.500000,7.875950,6.427100,41.630000,31.882600,16.741180,13.330000,60.711160,60.711160,9.277000,31428.000000,30706.000000
srv605.txt,0.617100,0.083780,0.082930,196.100000,5.499370,4.758360,22.450000,36.374540,19.710860,7.387000,77.457050,77.457050,8.530000,4449.000000,1.000000
srv608.txt,0.629500,0.257220,0.188200,195.600000,5.924210,5.225940,28.450000,42.346990,25.015990,8.855000,72.166100,72.166100,8.602000,12504.000000,2482.000000
srv617.txt,0.690700,2.361040,1.577080,160.200000,20.344300,17.317900,38.680000,22.003820,14.997510,27.740000,31.713940,31.713940,17.130000,193315.000000,85593.000000
srv621.txt,0.618400,0.082430,0.081800,195.800000,5.337420,4.671140,22.640000,35.987490,19.441020,7.363000,77.032050,77.032050,8.529000,4513.000000,2.000000
srv628.txt,1.552000,1.882360,1.251550,212.400000,2.716080,1.809560,167.900000,8.089270,4.386150,56.480000,4.495300,4.495300,8.759000,150920.000000,34486.000000
srv638.txt,0.843600,1.830160,1.308050,161.900000,16.970920,14.554450,37.530000,21.315510,15.247270,25.430000,34.937300,34.937300,13.070000,141406.000000,89338.000000
srv643.txt,0.593100,0.725360,0.556610,168.100000,9.917690,8.493040,32.030000,41.690580,24.210370,11.150000,72.841120,72.841120,9.160000,46216.000000,3220.000000
srv655.txt,0.592000,0.883910,0.635200,178.600000,8.687910,7.529410,38.040000,40.327520,22.887120,11.480000,72.754120,72.754120,9.133000,54277.000000,6615.000000
srv666.txt,0.638600,0.699770,0.271970,317.400000,8.468580,7.110450,46.140000,31.450930,16.330100,14.880000,60.243520,60.243520,9.563000,37647.000000,37171.000000
srv683.txt,0.617300,0.081740,0.081280,197.500000,5.724210,4.993060,22.300000,35.859670,19.351890,7.356000,76.999650,76.999650,8.624000,4431.000000,7.000000
srv694.txt,0.622200,0.085210,0.084150,196.300000,4.605250,3.770620,23.220000,36.227780,19.572930,7.357000,77.406980,77.406980,8.312000,4662.000000,8.000000
srv695.txt,0.645500,0.664450,0.249820,319.500000,8.835510,7.258010,43.950000,32.361170,16.858170,14.760000,61.320540,61.320540,9.351000,35794.000000,35556.000000
srv697.txt,0.845300,1.870300,1.313750,160.900000,16.478700,14.083180,38.340000,21.233460,15.176540,25.650000,34.873470,34.873470,12.840000,145443.000000,87186.000000
srv7.txt,0.777600,0.369070,0.253530,161.800000,4.745940,4.126120,32.470000,17.714650,13.133770,13.320000,84.464770,84.464770,7.380000,31469.000000,14799.000000
srv700.txt,0.604600,0.887150,0.626630,188.800000,6.616990,5.524540,45.310000,40.827150,23.507260,11.720000,72.109470,72.109470,8.603000,54338.000000,8760.000000
srv727.txt,0.713900,1.898310,1.253850,162.500000,21.568660,18.278820,34.380000,22.459760,15.141430,26.670000,33.223250,33.223250,15.820000,158937.000000,87466.000000
srv729.txt,0.582400,0.476590,0.193460,297.100000,9.841900,8.476400,34.170000,32.582270,16.696150,12.230000,65.989900,65.989900,9.832000,24495.000000,21365.000000
srv734.txt,0.616900,0.079760,0.079230,196.800000,4.811110,4.226730,22.690000,36.159950,19.565710,7.211000,77.470030,77.470030,8.446000,4265.000000,1.000000
srv744.txt,0.594400,0.868300,0.623830,185.900000,10.991190,9.724460,34.670000,43.897120,26.228870,12.280000,70.743600,70.743600,9.483000,53818.000000,7893.000000
srv75.txt,0.645500,0.658970,0.247100,322.900000,8.062390,6.658690,46.260000,31.428680,16.351450,14.700000,60.165850,60.165850,9.360000,35211.000000,35426.000000
srv750.txt,0.613600,0.084410,0.083430,196.400000,6.690690,5.588430,21.840000,36.241490,19.513860,7.577000,77.165610,77.165610,8.736000,4589.000000,0.000000
srv755.txt,0.823900,0.083200,0.038930,106.400000,0.934730,0.752110,29.150000,16.273500,12.440310,7.910000,84.588090,84.588090,7.117000,2539.000000,11.000000
srv769.txt,0.586600,0.469890,0.179960,280.800000,9.789000,8.126850,33.180000,33.637430,17.540640,11.960000,65.721190,65.721190,9.737000,22856.000000,19525.000000
srv782.txt,0.615900,0.079610,0.079080,197.700000,6.022850,4.885850,21.960000,36.109860,19.551280,7.459000,77.405010,77.405010,8.623000,4346.000000,0.000000
srv783.txt,0.780700,0.711950,0.579090,178.500000,3.950780,3.382170,52.230000,17.304050,12.959080,16.720000,84.629370,84.629370,7.228000,58761.000000,29548.000000
srv84.txt,0.587600,0.895570,0.625700,189.000000,12.536120,10.929910,33.420000,43.176380,25.591950,12.550000,71.306870,71.306870,9.775000,54546.000000,8811.000000
srv95.txt,0.601400,0.889900,0.641940,188.000000,8.503210,7.404580,39.640000,42.192640,24.730110,11.940000,71.670800,71.670800,8.972000,54233.000000,8743.000000
